1, none, minecraft:plains, MONSTER, minecraft:spider, 80, 4, 4
6180, none, wythers:volcanic_crater, MONSTER, minecraft:zombie_villager, 10, 1, 1
6181, none, wythers:volcanic_crater, MONSTER, minecraft:skeleton, 80, 4, 4
6182, none, wythers:volcanic_crater, MONSTER, minecraft:creeper, 80, 4, 4
6183, none, wythers:volcanic_crater, MONSTER, minecraft:slime, 80, 4, 4
6184, none, wythers:volcanic_crater, MONSTER, minecraft:enderman, 5, 1, 4
6185, none, wythers:volcanic_crater, MONSTER, minecraft:witch, 5, 1, 1
6186, none, wythers:volcanic_crater, MONSTER, minecraft:husk, 80, 4, 4
6187, none, wythers:volcanic_crater, MONSTER, quark:stoneling, 80, 1, 1
6188, none, wythers:volcanic_crater, MONSTER, quark:toretoise, 80, 2, 4
6189, none, wythers:volcanic_crater, AMBIENT, minecraft:bat, 10, 8, 8
6190, none, wythers:volcanic_crater, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
6191, none, wythers:frigid_island, MONSTER, minecraft:spider, 80, 4, 4
6192, none, wythers:frigid_island, MONSTER, minecraft:zombie, 80, 4, 4
6193, none, wythers:frigid_island, MONSTER, minecraft:zombie_villager, 10, 1, 1
6194, none, wythers:frigid_island, MONSTER, minecraft:skeleton, 80, 4, 4
6195, none, wythers:frigid_island, MONSTER, minecraft:creeper, 80, 4, 4
6196, none, wythers:frigid_island, MONSTER, minecraft:slime, 80, 4, 4
6197, none, wythers:frigid_island, MONSTER, minecraft:enderman, 5, 1, 4
6198, none, wythers:frigid_island, MONSTER, minecraft:witch, 5, 1, 1
6199, none, wythers:frigid_island, MONSTER, quark:stoneling, 80, 1, 1
6200, none, wythers:frigid_island, MONSTER, quark:toretoise, 80, 2, 4
6201, none, wythers:frigid_island, CREATURE, minecraft:polar_bear, 10, 1, 2
6202, none, wythers:frigid_island, AMBIENT, minecraft:bat, 10, 8, 8
6203, none, wythers:frigid_island, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
6204, none, wythers:black_river, MONSTER, minecraft:spider, 80, 4, 4
6205, none, wythers:black_river, MONSTER, minecraft:zombie, 80, 4, 4
6206, none, wythers:black_river, MONSTER, minecraft:zombie_villager, 10, 1, 1
6207, none, wythers:black_river, MONSTER, minecraft:skeleton, 80, 4, 4
6208, none, wythers:black_river, MONSTER, minecraft:creeper, 80, 4, 4
6209, none, wythers:black_river, MONSTER, minecraft:slime, 80, 4, 4
6210, none, wythers:black_river, MONSTER, minecraft:enderman, 5, 1, 4
6211, none, wythers:black_river, MONSTER, minecraft:witch, 5, 1, 1
6212, none, wythers:black_river, MONSTER, minecraft:slime, 10, 1, 1
6213, none, wythers:black_river, MONSTER, quark:stoneling, 80, 1, 1
6214, none, wythers:black_river, MONSTER, quark:toretoise, 80, 2, 4
6215, none, wythers:black_river, AMBIENT, minecraft:bat, 10, 8, 8
6216, none, wythers:black_river, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
6217, none, wythers:black_river, WATER_AMBIENT, minecraft:pufferfish, 15, 1, 3
6218, none, wythers:desert_lakes, MONSTER, minecraft:spider, 80, 4, 4
6219, none, wythers:desert_lakes, MONSTER, minecraft:zombie, 19, 4, 4
6220, none, wythers:desert_lakes, MONSTER, minecraft:zombie_villager, 10, 1, 1
6221, none, wythers:desert_lakes, MONSTER, minecraft:skeleton, 80, 4, 4
6222, none, wythers:desert_lakes, MONSTER, minecraft:creeper, 80, 4, 4
6223, none, wythers:desert_lakes, MONSTER, minecraft:slime, 80, 4, 4
6224, none, wythers:desert_lakes, MONSTER, minecraft:enderman, 5, 1, 4
6225, none, wythers:desert_lakes, MONSTER, minecraft:witch, 5, 1, 1
6226, none, wythers:desert_lakes, MONSTER, minecraft:husk, 80, 4, 4
6227, none, wythers:desert_lakes, MONSTER, quark:stoneling, 80, 1, 1
6228, none, wythers:desert_lakes, MONSTER, quark:toretoise, 80, 2, 4
6229, none, wythers:desert_lakes, CREATURE, minecraft:rabbit, 10, 2, 3
6230, none, wythers:desert_lakes, AMBIENT, minecraft:bat, 10, 8, 8
6231, none, wythers:desert_lakes, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
6232, none, wythers:billabong, MONSTER, minecraft:spider, 80, 4, 4
6233, none, wythers:billabong, MONSTER, minecraft:zombie, 80, 4, 4
6234, none, wythers:billabong, MONSTER, minecraft:zombie_villager, 10, 1, 1
6235, none, wythers:billabong, MONSTER, minecraft:skeleton, 80, 4, 4
6236, none, wythers:billabong, MONSTER, minecraft:creeper, 80, 4, 4
6237, none, wythers:billabong, MONSTER, minecraft:slime, 80, 4, 4
6238, none, wythers:billabong, MONSTER, minecraft:enderman, 5, 1, 4
6239, none, wythers:billabong, MONSTER, minecraft:witch, 5, 1, 1
6240, none, wythers:billabong, MONSTER, minecraft:slime, 10, 1, 1
6241, none, wythers:billabong, MONSTER, minecraft:ocelot, 10, 1, 3
6242, none, wythers:billabong, MONSTER, quark:stoneling, 80, 1, 1
6243, none, wythers:billabong, MONSTER, quark:toretoise, 80, 2, 4
6244, none, wythers:billabong, AMBIENT, minecraft:bat, 10, 8, 8
6245, none, wythers:billabong, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
6246, none, wythers:billabong, WATER_AMBIENT, minecraft:cod, 25, 8, 8
6247, none, wythers:spring_flower_forest, MONSTER, minecraft:spider, 80, 4, 4
6248, none, wythers:spring_flower_forest, MONSTER, minecraft:zombie, 80, 4, 4
6249, none, wythers:spring_flower_forest, MONSTER, minecraft:zombie_villager, 10, 1, 1
6250, none, wythers:spring_flower_forest, MONSTER, minecraft:skeleton, 80, 4, 4
6251, none, wythers:spring_flower_forest, MONSTER, minecraft:creeper, 80, 4, 4
6252, none, wythers:spring_flower_forest, MONSTER, minecraft:slime, 80, 4, 4
6253, none, wythers:spring_flower_forest, MONSTER, minecraft:enderman, 5, 1, 4
6254, none, wythers:spring_flower_forest, MONSTER, minecraft:witch, 5, 1, 1
6255, none, wythers:spring_flower_forest, MONSTER, quark:stoneling, 80, 1, 1
6256, none, wythers:spring_flower_forest, MONSTER, quark:toretoise, 80, 2, 4
6257, none, wythers:spring_flower_forest, CREATURE, minecraft:sheep, 12, 4, 4
6258, none, wythers:spring_flower_forest, CREATURE, minecraft:pig, 10, 4, 4
6259, none, wythers:spring_flower_forest, CREATURE, minecraft:chicken, 10, 4, 4
6260, none, wythers:spring_flower_forest, CREATURE, minecraft:cow, 10, 4, 4
6261, none, wythers:spring_flower_forest, CREATURE, minecraft:rabbit, 10, 2, 3
6262, none, wythers:spring_flower_forest, AMBIENT, minecraft:bat, 10, 8, 8
6263, none, wythers:spring_flower_forest, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
6264, none, wythers:cool_forest_edge, MONSTER, minecraft:spider, 80, 4, 4
6265, none, wythers:cool_forest_edge, MONSTER, minecraft:zombie, 80, 4, 4
6266, none, wythers:cool_forest_edge, MONSTER, minecraft:zombie_villager, 10, 1, 1
6267, none, wythers:cool_forest_edge, MONSTER, minecraft:skeleton, 80, 4, 4
6268, none, wythers:cool_forest_edge, MONSTER, minecraft:creeper, 80, 4, 4
6269, none, wythers:cool_forest_edge, MONSTER, minecraft:slime, 80, 4, 4
6270, none, wythers:cool_forest_edge, MONSTER, minecraft:enderman, 5, 1, 4
6271, none, wythers:cool_forest_edge, MONSTER, minecraft:witch, 5, 1, 1
6272, none, wythers:cool_forest_edge, MONSTER, quark:stoneling, 80, 1, 1
6273, none, wythers:cool_forest_edge, MONSTER, quark:toretoise, 80, 2, 4
6274, none, wythers:cool_forest_edge, CREATURE, minecraft:sheep, 12, 4, 4
6275, none, wythers:cool_forest_edge, CREATURE, minecraft:pig, 10, 4, 4
6276, none, wythers:cool_forest_edge, CREATURE, minecraft:chicken, 10, 4, 4
6277, none, wythers:cool_forest_edge, CREATURE, minecraft:cow, 10, 4, 4
6278, none, wythers:cool_forest_edge, CREATURE, minecraft:horse, 10, 2, 6
6279, none, wythers:cool_forest_edge, CREATURE, minecraft:donkey, 10, 1, 3
6280, none, wythers:cool_forest_edge, AMBIENT, minecraft:bat, 10, 8, 8
6281, none, wythers:cool_forest_edge, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
6282, none, wythers:ancient_emerald_beech_forest, MONSTER, minecraft:spider, 80, 4, 4
6283, none, wythers:ancient_emerald_beech_forest, MONSTER, minecraft:zombie, 80, 4, 4
6284, none, wythers:ancient_emerald_beech_forest, MONSTER, minecraft:zombie_villager, 10, 1, 1
6285, none, wythers:ancient_emerald_beech_forest, MONSTER, minecraft:skeleton, 80, 4, 4
6286, none, wythers:ancient_emerald_beech_forest, MONSTER, minecraft:creeper, 80, 4, 4
6287, none, wythers:ancient_emerald_beech_forest, MONSTER, minecraft:slime, 80, 4, 4
6288, none, wythers:ancient_emerald_beech_forest, MONSTER, minecraft:enderman, 5, 1, 4
6289, none, wythers:ancient_emerald_beech_forest, MONSTER, minecraft:witch, 5, 1, 1
6290, none, wythers:ancient_emerald_beech_forest, MONSTER, quark:stoneling, 80, 1, 1
6291, none, wythers:ancient_emerald_beech_forest, MONSTER, quark:toretoise, 80, 2, 4
6292, none, wythers:ancient_emerald_beech_forest, CREATURE, minecraft:sheep, 12, 4, 4
6293, none, wythers:ancient_emerald_beech_forest, CREATURE, minecraft:pig, 10, 4, 4
6294, none, wythers:ancient_emerald_beech_forest, CREATURE, minecraft:chicken, 10, 4, 4
6295, none, wythers:ancient_emerald_beech_forest, CREATURE, minecraft:cow, 10, 4, 4
6296, none, wythers:ancient_emerald_beech_forest, AMBIENT, minecraft:bat, 10, 8, 8
6297, none, wythers:ancient_emerald_beech_forest, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
6298, none, wythers:ancient_golden_beech_forest, MONSTER, minecraft:spider, 80, 4, 4
6299, none, wythers:ancient_golden_beech_forest, MONSTER, minecraft:zombie, 80, 4, 4
6300, none, wythers:ancient_golden_beech_forest, MONSTER, minecraft:zombie_villager, 10, 1, 1
6301, none, wythers:ancient_golden_beech_forest, MONSTER, minecraft:skeleton, 80, 4, 4
6302, none, wythers:ancient_golden_beech_forest, MONSTER, minecraft:creeper, 80, 4, 4
6303, none, wythers:ancient_golden_beech_forest, MONSTER, minecraft:slime, 80, 4, 4
6304, none, wythers:ancient_golden_beech_forest, MONSTER, minecraft:enderman, 5, 1, 4
6305, none, wythers:ancient_golden_beech_forest, MONSTER, minecraft:witch, 5, 1, 1
6306, none, wythers:ancient_golden_beech_forest, MONSTER, quark:stoneling, 80, 1, 1
6307, none, wythers:ancient_golden_beech_forest, MONSTER, quark:toretoise, 80, 2, 4
6308, none, wythers:ancient_golden_beech_forest, CREATURE, minecraft:sheep, 12, 4, 4
6309, none, wythers:ancient_golden_beech_forest, CREATURE, minecraft:pig, 10, 4, 4
6310, none, wythers:ancient_golden_beech_forest, CREATURE, minecraft:chicken, 10, 4, 4
6311, none, wythers:ancient_golden_beech_forest, CREATURE, minecraft:cow, 10, 4, 4
6312, none, wythers:ancient_golden_beech_forest, AMBIENT, minecraft:bat, 10, 8, 8
6313, none, wythers:ancient_golden_beech_forest, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
6314, none, wythers:highland_plains, MONSTER, minecraft:spider, 80, 4, 4
6315, none, wythers:highland_plains, MONSTER, minecraft:zombie, 80, 4, 4
6316, none, wythers:highland_plains, MONSTER, minecraft:zombie_villager, 10, 1, 1
6317, none, wythers:highland_plains, MONSTER, minecraft:skeleton, 80, 4, 4
6318, none, wythers:highland_plains, MONSTER, minecraft:creeper, 80, 4, 4
6319, none, wythers:highland_plains, MONSTER, minecraft:slime, 80, 4, 4
6320, none, wythers:highland_plains, MONSTER, minecraft:enderman, 5, 1, 4
6321, none, wythers:highland_plains, MONSTER, minecraft:witch, 5, 1, 1
6322, none, wythers:highland_plains, MONSTER, quark:stoneling, 80, 1, 1
6323, none, wythers:highland_plains, MONSTER, quark:toretoise, 80, 2, 4
6324, none, wythers:highland_plains, MONSTER, iceandfire:troll, 40, 1, 3
6325, none, wythers:highland_plains, CREATURE, minecraft:sheep, 12, 4, 4
6326, none, wythers:highland_plains, CREATURE, minecraft:pig, 10, 4, 4
6327, none, wythers:highland_plains, CREATURE, minecraft:chicken, 10, 4, 4
6328, none, wythers:highland_plains, CREATURE, minecraft:cow, 10, 4, 4
6329, none, wythers:highland_plains, CREATURE, minecraft:horse, 10, 2, 6
6330, none, wythers:highland_plains, CREATURE, minecraft:donkey, 10, 1, 3
6331, none, wythers:highland_plains, CREATURE, iceandfire:hippogryph, 2, 1, 1
6332, none, wythers:highland_plains, AMBIENT, minecraft:bat, 10, 8, 8
6333, none, wythers:highland_plains, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
6334, none, wythers:warm_stony_shore, MONSTER, minecraft:spider, 80, 4, 4
6335, none, wythers:warm_stony_shore, MONSTER, minecraft:zombie, 80, 4, 4
6336, none, wythers:warm_stony_shore, MONSTER, minecraft:zombie_villager, 10, 1, 1
6337, none, wythers:warm_stony_shore, MONSTER, minecraft:skeleton, 80, 4, 4
6338, none, wythers:warm_stony_shore, MONSTER, minecraft:creeper, 80, 4, 4
6339, none, wythers:warm_stony_shore, MONSTER, minecraft:slime, 80, 4, 4
6340, none, wythers:warm_stony_shore, MONSTER, minecraft:enderman, 5, 1, 4
6341, none, wythers:warm_stony_shore, MONSTER, minecraft:witch, 5, 1, 1
6342, none, wythers:warm_stony_shore, MONSTER, quark:stoneling, 80, 1, 1
6343, none, wythers:warm_stony_shore, MONSTER, quark:toretoise, 80, 2, 4
6344, none, wythers:warm_stony_shore, AMBIENT, minecraft:bat, 10, 8, 8
6345, none, wythers:warm_stony_shore, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
6346, none, wythers:frozen_island, MONSTER, minecraft:spider, 80, 4, 4
6347, none, wythers:frozen_island, MONSTER, minecraft:zombie, 80, 4, 4
6348, none, wythers:frozen_island, MONSTER, minecraft:zombie_villager, 10, 1, 1
6349, none, wythers:frozen_island, MONSTER, minecraft:skeleton, 80, 4, 4
6350, none, wythers:frozen_island, MONSTER, minecraft:creeper, 80, 4, 4
6351, none, wythers:frozen_island, MONSTER, minecraft:slime, 80, 4, 4
6352, none, wythers:frozen_island, MONSTER, minecraft:enderman, 5, 1, 4
6353, none, wythers:frozen_island, MONSTER, minecraft:witch, 5, 1, 1
6354, none, wythers:frozen_island, MONSTER, quark:stoneling, 80, 1, 1
6355, none, wythers:frozen_island, MONSTER, quark:toretoise, 80, 2, 4
6356, none, wythers:frozen_island, MONSTER, iceandfire:troll, 40, 1, 3
6357, none, wythers:frozen_island, AMBIENT, minecraft:bat, 10, 8, 8
6358, none, wythers:frozen_island, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
6359, none, wythers:mossy_dripstone_caves, MONSTER, minecraft:spider, 80, 4, 4
6360, none, wythers:mossy_dripstone_caves, MONSTER, minecraft:zombie, 80, 4, 4
6361, none, wythers:mossy_dripstone_caves, MONSTER, minecraft:zombie_villager, 10, 1, 1
6362, none, wythers:mossy_dripstone_caves, MONSTER, minecraft:skeleton, 80, 4, 4
6363, none, wythers:mossy_dripstone_caves, MONSTER, minecraft:creeper, 80, 4, 4
6364, none, wythers:mossy_dripstone_caves, MONSTER, minecraft:slime, 80, 4, 4
6365, none, wythers:mossy_dripstone_caves, MONSTER, minecraft:enderman, 5, 1, 4
6366, none, wythers:mossy_dripstone_caves, MONSTER, minecraft:witch, 5, 1, 1
6367, none, wythers:mossy_dripstone_caves, MONSTER, minecraft:drowned, 80, 4, 4
6368, none, wythers:mossy_dripstone_caves, MONSTER, quark:stoneling, 80, 1, 1
6369, none, wythers:mossy_dripstone_caves, MONSTER, quark:toretoise, 80, 2, 4
6370, none, wythers:mossy_dripstone_caves, AMBIENT, minecraft:bat, 10, 8, 8
6371, none, wythers:mossy_dripstone_caves, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
6372, none, wythers:salt_lakes_pink, MONSTER, minecraft:spider, 80, 4, 4
6373, none, wythers:salt_lakes_pink, MONSTER, minecraft:zombie, 19, 4, 4
6374, none, wythers:salt_lakes_pink, MONSTER, minecraft:zombie_villager, 10, 1, 1
6375, none, wythers:salt_lakes_pink, MONSTER, minecraft:skeleton, 80, 4, 4
6376, none, wythers:salt_lakes_pink, MONSTER, minecraft:creeper, 80, 4, 4
6377, none, wythers:salt_lakes_pink, MONSTER, minecraft:slime, 80, 4, 4
6378, none, wythers:salt_lakes_pink, MONSTER, minecraft:enderman, 5, 1, 4
6379, none, wythers:salt_lakes_pink, MONSTER, minecraft:witch, 5, 1, 1
6380, none, wythers:salt_lakes_pink, MONSTER, minecraft:husk, 80, 4, 4
6381, none, wythers:salt_lakes_pink, MONSTER, quark:stoneling, 80, 1, 1
6382, none, wythers:salt_lakes_pink, MONSTER, quark:toretoise, 80, 2, 4
6383, none, wythers:salt_lakes_pink, CREATURE, minecraft:rabbit, 10, 2, 3
6384, none, wythers:salt_lakes_pink, AMBIENT, minecraft:bat, 10, 8, 8
6385, none, wythers:salt_lakes_pink, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
6386, none, wythers:birch_swamp, MONSTER, minecraft:spider, 80, 4, 4
6387, none, wythers:birch_swamp, MONSTER, minecraft:zombie, 80, 4, 4
6388, none, wythers:birch_swamp, MONSTER, minecraft:zombie_villager, 10, 1, 1
6389, none, wythers:birch_swamp, MONSTER, minecraft:skeleton, 80, 4, 4
6390, none, wythers:birch_swamp, MONSTER, minecraft:creeper, 80, 4, 4
6391, none, wythers:birch_swamp, MONSTER, minecraft:slime, 80, 4, 4
6392, none, wythers:birch_swamp, MONSTER, minecraft:enderman, 5, 1, 4
6393, none, wythers:birch_swamp, MONSTER, minecraft:witch, 5, 1, 1
6394, none, wythers:birch_swamp, MONSTER, minecraft:slime, 10, 1, 1
6395, none, wythers:birch_swamp, MONSTER, quark:stoneling, 80, 1, 1
6396, none, wythers:birch_swamp, MONSTER, quark:toretoise, 80, 2, 4
6397, none, wythers:birch_swamp, AMBIENT, minecraft:bat, 10, 8, 8
6398, none, wythers:birch_swamp, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
6399, none, wythers:ancient_taiga, MONSTER, minecraft:spider, 80, 4, 4
6400, none, wythers:ancient_taiga, MONSTER, minecraft:zombie, 80, 4, 4
6401, none, wythers:ancient_taiga, MONSTER, minecraft:zombie_villager, 25, 1, 1
6402, none, wythers:ancient_taiga, MONSTER, minecraft:skeleton, 80, 4, 4
6403, none, wythers:ancient_taiga, MONSTER, minecraft:creeper, 80, 4, 4
6404, none, wythers:ancient_taiga, MONSTER, minecraft:slime, 80, 4, 4
6405, none, wythers:ancient_taiga, MONSTER, minecraft:enderman, 5, 1, 4
6406, none, wythers:ancient_taiga, MONSTER, minecraft:witch, 5, 1, 1
6407, none, wythers:ancient_taiga, MONSTER, quark:stoneling, 80, 1, 1
6408, none, wythers:ancient_taiga, MONSTER, quark:toretoise, 80, 2, 4
6409, none, wythers:ancient_taiga, CREATURE, minecraft:sheep, 12, 4, 4
6410, none, wythers:ancient_taiga, CREATURE, minecraft:pig, 10, 4, 4
6411, none, wythers:ancient_taiga, CREATURE, minecraft:chicken, 10, 4, 4
6412, none, wythers:ancient_taiga, CREATURE, minecraft:cow, 10, 4, 4
6413, none, wythers:ancient_taiga, CREATURE, minecraft:wolf, 10, 4, 4
6414, none, wythers:ancient_taiga, CREATURE, minecraft:rabbit, 10, 2, 3
6415, none, wythers:ancient_taiga, CREATURE, minecraft:fox, 10, 2, 4
6416, none, wythers:ancient_taiga, AMBIENT, minecraft:bat, 10, 8, 8
6417, none, wythers:ancient_taiga, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
6418, none, wythers:granite_canyon, MONSTER, minecraft:spider, 80, 4, 4
6419, none, wythers:granite_canyon, MONSTER, minecraft:zombie, 80, 4, 4
6420, none, wythers:granite_canyon, MONSTER, minecraft:zombie_villager, 10, 1, 1
6421, none, wythers:granite_canyon, MONSTER, minecraft:skeleton, 80, 4, 4
6422, none, wythers:granite_canyon, MONSTER, minecraft:creeper, 80, 4, 4
6423, none, wythers:granite_canyon, MONSTER, minecraft:slime, 80, 4, 4
6424, none, wythers:granite_canyon, MONSTER, minecraft:enderman, 5, 1, 4
6425, none, wythers:granite_canyon, MONSTER, minecraft:witch, 5, 1, 1
6426, none, wythers:granite_canyon, MONSTER, quark:stoneling, 80, 1, 1
6427, none, wythers:granite_canyon, MONSTER, quark:toretoise, 80, 2, 4
6428, none, wythers:granite_canyon, MONSTER, iceandfire:troll, 40, 1, 3
6429, none, wythers:granite_canyon, CREATURE, iceandfire:hippogryph, 2, 1, 1
6430, none, wythers:granite_canyon, AMBIENT, minecraft:bat, 10, 8, 8
6431, none, wythers:granite_canyon, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
6432, none, wythers:tropical_volcano, MONSTER, minecraft:spider, 80, 4, 4
6433, none, wythers:tropical_volcano, MONSTER, minecraft:zombie, 19, 4, 4
6434, none, wythers:tropical_volcano, MONSTER, minecraft:zombie_villager, 10, 1, 1
6435, none, wythers:tropical_volcano, MONSTER, minecraft:skeleton, 80, 4, 4
6436, none, wythers:tropical_volcano, MONSTER, minecraft:creeper, 80, 4, 4
6437, none, wythers:tropical_volcano, MONSTER, minecraft:slime, 80, 4, 4
6438, none, wythers:tropical_volcano, MONSTER, minecraft:enderman, 5, 1, 4
6439, none, wythers:tropical_volcano, MONSTER, minecraft:witch, 5, 1, 1
6440, none, wythers:tropical_volcano, MONSTER, minecraft:husk, 80, 4, 4
6441, none, wythers:tropical_volcano, MONSTER, quark:stoneling, 80, 1, 1
6442, none, wythers:tropical_volcano, MONSTER, quark:toretoise, 80, 2, 4
6443, none, wythers:tropical_volcano, MONSTER, iceandfire:troll, 40, 1, 3
6444, none, wythers:tropical_volcano, CREATURE, iceandfire:hippogryph, 2, 1, 1
6445, none, wythers:tropical_volcano, AMBIENT, minecraft:bat, 10, 8, 8
